#,ID,Source,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
3265,3264,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,من قادة الحركة الوطنية الذين كان هدفهم تحرير مصر من الاحتلال البريطاني دون الانفصال عن الدول العثمانية ........,,B,علي مبارك,مصطفى كامل,سعد زغلول,مصطفى النحاس,,0
3266,3265,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,من المبادئ التي أعلنها الرئيس الأمريكي ولسن، وتطلع المصريون إلى تحقيقها أملًا في التحرر من الاستعمار مبدأ......,,C,عدم التفرقة العنصرية,تحقيق العدالة الاجتماعية,حق تقرير المصير,تحقيق التعاون الدولي,,0
3267,3266,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,رفض السير.... المندوب السامي لمصر السماح للوفد المصري بالسفر لباريس لعرض قضية استقلال مصر على مؤتمر الصلح.,,B,كرومر,ونجت,ملنر,لي ستاك,,0
3268,3267,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,استولى الثوار على السلطة في بعض المدن المصرية خلال ثورة ۱۹۱۹م مثلما حدث في مدينة...............,,D,طنطا,طهطا,دمنهور,زفتى,,0
3269,3268,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,استطاع ...... خلال سفر سعد زغلول إلى باريس تكوين جهاز سري لمقاومة الإنجليز وتأسيس النقابات العمالية.,,D,أحمد لطفي,علي شعراوي,عبد العزيز فهمي,عبد الرحمن فهمي,,0
3270,3269,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,من الجمعيات السرية التي ظهرت خلال أحداث ثورة ١٩١٩م........,,A,جمعية اليد السوداء,جمعية الأحرار,الجمعية المصرية,جمعية المقاومة,,0
3271,3270,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,فاز بالأغلبية بعد صدور دستور ۱۹۲۳م .............,,C,حزب الأحرار,الحزب الوطني,حزب الوفد,حزب النبلاء,,0
3272,3271,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,سقطت أول وزارة دستورية بعد .........,,B,مؤتمر الصلح,حادث مقتل السير لي ستاك,معاهدة ١٩٣٦م,"دستور ۱۹۲۳م
",,0
3273,3272,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,كان مقتل السير لي ستاك إحدى نتائج فشل المفاوضات التي عرفت بمفاوضات سعد........,,D,ملنر,ونجت,إيدن,مكدونالد,,0
3274,3273,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,من المصادر الأولية التى ساعدتنا فى التعرف على أن المجتمع المصرى القديم كان مجتمعاً طبقياً ..............,,A,الأوستراكا.,البرديات.,المسكوكات.,كتابات المؤرخين.,,0
3275,3274,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,تشترك صلاية نعرمر وحجر بالرمو فى كونهما ............,,C,كونهما من النقوش الغائرة.,يوضحان مدى التقدم الفنى فى الرسم عند المصريين القدماء.,يوضحان أحداث سقوط مملكة الشمال.,يوضحان التطور الاقتصادى,,0
3276,3275,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,يُعد إنشاء أول مسجد فى مصر وأفريقيا حدثاً مهماً وينتمى إلى العصور ...........,,D,القديمة.,الحديثة.,المعاصرة.,الوسطى.,,0
3277,3276,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,تُعطى دراسة التاريخ تصوراً واضحاً عن أحوال العالم القديم وتجاربه من أجل ...........,,A,تجنب الأخطاء فى المستقبل.,الاستفادة متن دراسة العلوم المختلفة.,الاستفادة فى كتابة الروايات.,تحرر الإنسان من الخوف.,,0
3278,3277,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,ركز المؤرخ ول ديورانت فى مفهومة للحضارة على كل ما يلى ماعدا ............,,A,توافر الموارد الطبيعية.,توافر الأمن.,العلاقات الإنسانية.,أهمية العلم فى حياة الأمم.,,0
3279,3278,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,يؤدى التواصل بين الحضارات إلى ................,,D,تشابه الحضارات.,توحيد الهوية الثقافية.,سيادة حضارة على أخرى.,التطور المستمر للبشرية.,,0
3280,3279,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,"(سُكت العملات المعدنية فى مصر تهسيلاً للمعلامات التجارية تحت حكم البطالمة ""اليونانيين"") نستنتج من ذلك أن المصريون عرفوا النقود والمسكوكات فى العصور ............",,A,القديمة.,الوسطى.,"الحديثة
",المعاصرة.,,0
3281,3280,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,كان للصحارى المصرية دوراً مهماً فى قيام الحضارة المصرية القديمة حيث قامت بـ ............,,A,توفير الحماية من الاخطار الخارجية.,الحفاظ على الآثار المصرية القديمة.,توجيه المصريين لأهمية الوحدة.,التأثير والتأثر فى الحضارات المجاورة.,,0
3282,3281,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,يُعد القاسم المشترك بين الحضارة الرومانية والحضارة المصرية القديمة ...........,,B,الحدود الآمنة.,الموقع البحرى.,المناخ الجاف.,القدم التاريخى.,,0
3283,3282,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,المختلف من بين الحضارات الآتية من حيث الموقع هو ............,,D,حضارة بلاد فارس.,حضارات العراق القديم.,حضارة فينيقيا.,الحضارة الرومانية.,,0
3284,3283,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,ساعد نهر النيل على تحقيق التكامل والتكافل بين المصريين من خلال ............,,A,انحداره من الجنوب إلى الشمال.,اهتمام المصريين ببنا السفن.,توحيد الجهود لمواجهة الفيضان.,وجود الجنادل فى مجراه.,,0
3285,3284,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,النواة الأولى التى ساعدت على ظهور الشخصية المصرية وجعلتها تساهم فى صناعة التاريخ تمثلت فى ..........,,A,نهر النيل العظيم.,الموقع الجغرافى المتميز.,وفرة الثروات المعدنية.,الحدود الطبيعية الآمنة.,,0
3286,3285,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,تظهر الآثار الإيجابية لنهر النيل على الحضارة المصرية فى المجال الاجتماعى من خلال ............,,C,دوره فى تبادل المحاصيل بين الشمال والجنوب.,توجيه المصرى القديم للاهتمام ببناء السفن.,تأثيره على التواصل والتماسك بين المصريين.,وجود الجنادل التى تُعد درع واقى لمصر جنوباً.,,0
3287,3286,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,من خلال دراستك للعصور التاريخية فتستطيع أن تحدد فى أى عصور اتجهت الجيوش البريطانية نحو قارة أستراليا ؟ فى العصور ..............,,C,القديمة.,الوسطى.,الحديثة.,المعاصرة.,,0
3288,3287,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,يمكن التعرف على الحياة الثقافية لبعض الحضارات القديمة من خلال دراسة النقود والمسكوكات عن طريق .............,,B,صور الملوك.,الكتابات التى على النقود.,المادة المصنوع منها النقود.,التواريخ المسجلة عليها.,,0
3289,3288,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,أدت الرحلات الاستكشافية للرحالة الأوربيين خلال العصور الحديثة إلى .........,,C,قيام الثورة الصناعية.,ظهور النهضية الأوروبية.,قيام حركة الاستعمار الأوروبى.,حدوث حركات التحرر والاستقلال.,,0
3290,3289,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,قدم المصرى القديم باستخدام الأوستراكا حلاً لأحد المشكلات ............,,C,السياسية.,الدينية.,الاقتصادية.,العسكرية,,0
3291,3290,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,ترتبط ظاهرة الاحتباس الحرارى بـ .............,,D,العصور القديمة.,العصور الوسطى.,العصور الحديثة.,التاريخ المعاصر.,,0
3292,3291,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,تتشابه المصادر الأولية مع المصادر الثانوية فى ............,,A,استخدامها فى التوثيق التاريخى.,توافرهما وسهولة الحصول عليهما.,معاصرتهما للأحداث التاريخية.,دقتهما فى المعلومات.,,0
3293,3292,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,أى من الآتى يُستبعد استخدامه كمصدر تاريخى عند دراسة الأهرامات .............,,A,الإلياذة والأوديسة.,كتاب تمحيص الأخبار.,البرديات.,حجر بالرمو.,,0
3294,3293,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,آخر حضارات العالم القديم حضارة بلاد .....,,C,العراق القديم,اليونان,الرومان,الصين,,0
3295,3294,https://www.ta3lemkonline.com/2022/09/blog-post.html,Egypt,Humanities,History,High,انتشرت الأوستراكا في مصر الفرعونية لأسباب ....,,B,دينية,اقتصادية,اجتماعية,سياسية,,0
